Image,dst_type,dst_lev,dmos_std,dmos
opencountry-land688,opencountry,2,0.219317122,0.49
opencountry-land688,opencountry,3,0.07,0.87
opencountry-land688,opencountry,4,0.02516611478,0.9566666667
opencountry-land694,opencountry,1,0.04582575695,0.1
opencountry-land694,opencountry,2,0.02645751311,0.14
opencountry-land694,opencountry,3,0.1021436896,0.4666666667
opencountry-land694,opencountry,4,0.07,0.75
opencountry-land704,opencountry,1,0.09504384953,0.1566666667
opencountry-land704,opencountry,2,0.1289702808,0.2433333333
opencountry-land704,opencountry,3,0.08144527815,0.5433333333
opencountry-land704,opencountry,4,0.04509249753,0.8933333333
opencountry-land731,opencountry,1,0.02516611478,0.1866666667
opencountry-land731,opencountry,2,0.112398102,0.4433333333
opencountry-land731,opencountry,3,0.2302896727,0.6666666667
opencountry-land731,opencountry,4,0.08,0.9
opencountry-land80,opencountry,1,0.07505553499,0.1866666667
opencountry-land80,opencountry,2,0.1096965511,0.2666666667
opencountry-land80,opencountry,3,0.2272296929,0.5766666667
opencountry-land80,opencountry,4,0.170098011,0.7866666667
opencountry-land817,opencountry,1,0.1053565375,0.19
opencountry-land817,opencountry,2,0.05507570547,0.2266666667
opencountry-land817,opencountry,3,0.08888194417,0.75
opencountry-land817,opencountry,4,0.02645751311,0.91
opencountry-land823,opencountry,1,0.1563116545,0.2666666667
opencountry-land823,opencountry,2,0.1550268794,0.3733333333
opencountry-land823,opencountry,3,0.03,0.7
opencountry-land823,opencountry,4,0.06027713773,0.8666666667
opencountry-land87,opencountry,1,0.05507570547,0.08666666667
opencountry-land87,opencountry,2,0.06806859286,0.1733333333
opencountry-land87,opencountry,3,0.1350308607,0.4366666667
opencountry-land87,opencountry,4,0.2470492528,0.6266666667
opencountry-land918,opencountry,1,0.07211102551,0.24
opencountry-land918,opencountry,2,0.07094598885,0.4333333333
opencountry-land918,opencountry,3,0.2137755833,0.74
opencountry-land918,opencountry,4,0.02645751311,0.96
opencountry-land965,opencountry,1,0.07,0.08
opencountry-land965,opencountry,2,0.1113552873,0.22
opencountry-land965,opencountry,3,0.06506407099,0.6133333333
opencountry-land965,opencountry,4,0.02516611478,0.8533333333
opencountry-moun8,opencountry,1,0.417891533,0.4733333333
opencountry-moun8,opencountry,2,0.130511813,0.4266666667
opencountry-moun8,opencountry,3,0.3153305144,0.5266666667
opencountry-moun8,opencountry,4,0.5658916268,0.6533333333
opencountry-n213027,opencountry,1,0.09643650761,0.31
opencountry-n213027,opencountry,2,0.1752141547,0.4
opencountry-n213027,opencountry,3,0.09848857802,0.63
opencountry-n213027,opencountry,4,0.07,0.88
opencountry-n213059,opencountry,1,0.08504900548,0.1333333333
opencountry-n213059,opencountry,2,0.06429100507,0.2266666667
opencountry-n213059,opencountry,3,0.308058436,0.5
opencountry-n213059,opencountry,4,0.2013289183,0.7166666667
opencountry-n213060,opencountry,1,0.01527525232,0.1333333333
opencountry-n213060,opencountry,2,0.06658328118,0.2566666667
opencountry-n213060,opencountry,3,0.06506407099,0.4033333333
opencountry-n213060,opencountry,4,0.1417744688,0.73
opencountry-n213061,opencountry,1,0.0916515139,0.15
opencountry-n213061,opencountry,2,0.09073771726,0.2166666667
opencountry-n213061,opencountry,3,0.1209683154,0.4066666667
opencountry-n213061,opencountry,4,0.1571623365,0.58
opencountry-n251016,opencountry,1,0.05773502692,0.1933333333
opencountry-n251016,opencountry,2,0.05507570547,0.2466666667
opencountry-n251016,opencountry,3,0.3286842456,0.5833333333
opencountry-n251016,opencountry,4,0.2970409624,0.7133333333
opencountry-n291051,opencountry,1,0.08736894948,0.2133333333
opencountry-n291051,opencountry,2,0.1802775638,0.36
opencountry-n291051,opencountry,3,0.200083316,0.5033333333
opencountry-n291051,opencountry,4,0.1059874206,0.8266666667
opencountry-n371052,opencountry,1,0.07023769169,0.1166666667
opencountry-n371052,opencountry,2,0.1289702808,0.2933333333
opencountry-n371052,opencountry,3,0.08717797887,0.55
opencountry-n371052,opencountry,4,0.07549834435,0.73
opencountry-n676095,opencountry,1,0.07505553499,0.1433333333
opencountry-n676095,opencountry,2,0.02,0.28
opencountry-n676095,opencountry,3,0.1474222959,0.5133333333
opencountry-n676095,opencountry,4,0.1365039682,0.7633333333
opencountry-nat1002,opencountry,1,0.223383079,0.26
opencountry-nat1002,opencountry,2,0.2411085509,0.3733333333
opencountry-nat1002,opencountry,3,0.07549834435,0.72
opencountry-nat1002,opencountry,4,0.07094598885,0.8733333333
opencountry-nat1034,opencountry,1,0.07810249676,0.14
opencountry-nat1034,opencountry,2,0.1044030651,0.27
opencountry-nat1034,opencountry,3,0.1703917056,0.5966666667
opencountry-nat1034,opencountry,4,0.195192213,0.79
opencountry-nat1183,opencountry,1,0.1270170592,0.1933333333
opencountry-nat1183,opencountry,2,0.06244997998,0.21
opencountry-nat1183,opencountry,3,0.2066397832,0.45
opencountry-nat1183,opencountry,4,0.2413158373,0.6333333333
opencountry-nat173,opencountry,1,0.05,0.1
opencountry-nat173,opencountry,2,0.03605551275,0.15
opencountry-nat173,opencountry,3,0.07571877794,0.2466666667
opencountry-nat173,opencountry,4,0.15011107,0.5633333333
opencountry-nat410,opencountry,1,0.01527525232,0.1466666667
opencountry-nat410,opencountry,2,0.04,0.23
opencountry-nat410,opencountry,3,0.07505553499,0.3666666667
opencountry-nat410,opencountry,4,0.2973774257,0.7266666667
opencountry-nat502,opencountry,1,0.1965536398,0.2366666667
opencountry-nat502,opencountry,2,0.06506407099,0.3266666667
opencountry-nat502,opencountry,3,0.03214550254,0.7366666667
opencountry-nat502,opencountry,4,0.0692820323,0.92
opencountry-nat524,opencountry,1,0.07549834435,0.15
opencountry-nat524,opencountry,2,0.1650252506,0.2566666667
opencountry-nat524,opencountry,3,0.2722131518,0.57
opencountry-nat524,opencountry,4,0.2773084925,0.68
opencountry-nat599,opencountry,1,0.05291502622,0.16
opencountry-nat599,opencountry,2,0.05291502622,0.24
opencountry-nat599,opencountry,3,0.04163331999,0.3666666667
opencountry-nat599,opencountry,4,0.07023769169,0.7066666667
opencountry-nat609,opencountry,1,0.1527525232,0.2533333333
opencountry-nat609,opencountry,2,0.1167618659,0.3333333333
opencountry-nat609,opencountry,3,0.2553429067,0.6
opencountry-nat609,opencountry,4,0.162583312,0.7733333333
opencountry-nat626,opencountry,1,0.07505553499,0.1366666667
opencountry-nat626,opencountry,2,0.09712534856,0.1966666667
opencountry-nat626,opencountry,3,0.2750151511,0.5266666667
opencountry-nat626,opencountry,4,0.2165640783,0.75
opencountry-nat629,opencountry,1,0.1307669683,0.16
opencountry-nat629,opencountry,2,0.1418919777,0.2266666667
opencountry-nat629,opencountry,3,0.21,0.64
opencountry-nat629,opencountry,4,0.09643650761,0.81
opencountry-nat678,opencountry,1,0.03055050463,0.1266666667
opencountry-nat678,opencountry,2,0.02516611478,0.2266666667
opencountry-nat678,opencountry,3,0.1955334583,0.5433333333
opencountry-nat678,opencountry,4,0.2400694344,0.7933333333
opencountry-nat731,opencountry,1,0.02645751311,0.16
opencountry-nat731,opencountry,2,0.1692138686,0.4066666667
opencountry-nat731,opencountry,3,0.1814754345,0.4833333333
opencountry-nat731,opencountry,4,0.1882374387,0.7833333333
opencountry-nat965,opencountry,1,0.03214550254,0.1066666667
opencountry-nat965,opencountry,2,0.07234178138,0.2666666667
opencountry-nat965,opencountry,3,0.2013289183,0.6233333333
opencountry-nat965,opencountry,4,0.0608276253,0.93
opencountry-natu385,opencountry,1,0.07637626158,0.1166666667
opencountry-natu385,opencountry,2,0.09291573243,0.2433333333
opencountry-natu385,opencountry,3,0.2851315486,0.69
opencountry-natu385,opencountry,4,0.1607275127,0.8833333333
opencountry-natu45,opencountry,1,0.105039675,0.1933333333
opencountry-natu45,opencountry,2,0.2151743479,0.4
opencountry-natu45,opencountry,3,0.3100537588,0.6033333333
opencountry-natu45,opencountry,4,0.2944486373,0.83
opencountry-natu525,opencountry,1,0.08717797887,0.16
opencountry-natu525,opencountry,2,0.1417744688,0.27
opencountry-natu525,opencountry,3,0.1150362262,0.6366666667
opencountry-natu525,opencountry,4,0.09504384953,0.9033333333
opencountry-natu532,opencountry,1,0.08544003745,0.18
opencountry-natu532,opencountry,2,0.130511813,0.3266666667
opencountry-natu532,opencountry,3,0.15011107,0.6533333333
opencountry-natu532,opencountry,4,0.1530795,0.7833333333
opencountry-natu600,opencountry,1,0.1907878403,0.32
opencountry-natu600,opencountry,2,0.2193931023,0.3233333333
opencountry-natu600,opencountry,3,0.2570992026,0.6
opencountry-natu600,opencountry,4,0.2351595203,0.79
opencountry-natu652,opencountry,1,0.1601041328,0.2366666667
opencountry-natu652,opencountry,2,0.1582192572,0.2633333333
opencountry-natu652,opencountry,3,0.2764657905,0.6766666667
opencountry-natu652,opencountry,4,0.30022214,0.7766666667
opencountry-natu735,opencountry,1,0.07637626158,0.2166666667
opencountry-natu735,opencountry,2,0.1450287328,0.3533333333
opencountry-natu735,opencountry,3,0.1250333289,0.6066666667
opencountry-natu735,opencountry,4,0.02886751346,0.9166666667
opencountry-natu790,opencountry,1,0.05033222957,0.2033333333
opencountry-natu790,opencountry,2,0.08544003745,0.33
opencountry-natu790,opencountry,3,0.17,0.5
opencountry-natu790,opencountry,4,0.1913983629,0.6933333333
opencountry-natu832,opencountry,1,0.01154700538,0.09666666667
opencountry-natu832,opencountry,2,0.2203028219,0.2566666667
opencountry-natu832,opencountry,3,0.2165640783,0.44
opencountry-natu832,opencountry,4,0.07505553499,0.8733333333
opencountry-natu856,opencountry,1,0.05507570547,0.09333333333
opencountry-natu856,opencountry,2,0.0896288644,0.1466666667
opencountry-natu856,opencountry,3,0.2289832599,0.6666666667
opencountry-natu856,opencountry,4,0.2645751311,0.8
opencountry-natu92,opencountry,1,0.08504900548,0.1833333333
opencountry-natu92,opencountry,2,0.130511813,0.3533333333
opencountry-natu92,opencountry,3,0.08082903769,0.7366666667
opencountry-natu92,opencountry,4,0.02645751311,0.9
opencountry-natu932,opencountry,1,0.05859465277,0.2733333333
opencountry-natu932,opencountry,2,0.1473091986,0.46
opencountry-natu932,opencountry,3,0.2029778313,0.68
opencountry-natu932,opencountry,4,0.1446835628,0.8233333333
opencountry-open12,opencountry,1,0.06350852961,0.1233333333
opencountry-open12,opencountry,2,0.07234178138,0.1466666667
opencountry-open12,opencountry,3,0.2836077103,0.4433333333
opencountry-open12,opencountry,4,0.2177919497,0.6666666667
opencountry-open52,opencountry,1,0.09848857802,0.29
opencountry-open52,opencountry,2,0.130128142,0.3666666667
opencountry-open52,opencountry,3,0.1059874206,0.7166666667
opencountry-open52,opencountry,4,0.05567764363,0.88
opencountry-open55,opencountry,1,0.07549834435,0.15
opencountry-open55,opencountry,2,0.09504384953,0.2533333333
opencountry-open55,opencountry,3,0.2451530134,0.39
opencountry-open55,opencountry,4,0.3417601498,0.56
opencountry-sopen10,opencountry,1,0.05033222957,0.1366666667
opencountry-sopen10,opencountry,2,0.07937253933,0.24
opencountry-sopen10,opencountry,3,0.09018499506,0.3933333333
opencountry-sopen10,opencountry,4,0.2554081701,0.7133333333
opencountry-tell59,opencountry,1,0.09073771726,0.2033333333
opencountry-tell59,opencountry,2,0.09451631253,0.1833333333
opencountry-tell59,opencountry,3,0.2554081701,0.4533333333
opencountry-tell59,opencountry,4,0.1824828759,0.8
street-a79094,street,1,0.09291573243,0.1766666667
street-a79094,street,2,0.1417744688,0.25
street-a79094,street,3,0.12489996,0.5
street-a79094,street,4,0.1193035345,0.8333333333
street-art1162,street,1,0.2413158373,0.3633333333
street-art1162,street,2,0.2809507667,0.3866666667
street-art1162,street,3,0.2417298768,0.6366666667
street-art1162,street,4,0.1350308607,0.8366666667
street-art1328,street,1,0.1137248141,0.2233333333
street-art1328,street,2,0.09291573243,0.2633333333
street-art1328,street,3,0.2805352028,0.59
street-art1328,street,4,0.2457641145,0.74
street-art1686,street,1,0.09291573243,0.1033333333
street-art1686,street,2,0.14571662,0.1966666667
street-art1686,street,3,0.3178574104,0.5233333333
street-art1686,street,4,0.3214031736,0.67
street-art1688,street,1,0.06506407099,0.1466666667
street-art1688,street,2,0.2930870178,0.4
street-art1688,street,3,0.1473091986,0.73
street-art1688,street,4,0.1374772708,0.84
street-art759,street,1,0.2059935274,0.3066666667
street-art759,street,2,0.1550268794,0.3366666667
street-art759,street,3,0.1550268794,0.5866666667
street-art759,street,4,0.02,0.79
street-art760,street,1,0.09504384953,0.1133333333
street-art760,street,2,0.1171893055,0.2466666667
street-art760,street,3,0.2396525262,0.6166666667
street-art760,street,4,0.1817507451,0.8533333333
street-art762,street,1,0.02516611478,0.1666666667
street-art762,street,2,0.1193035345,0.2333333333
street-art762,street,3,0.3611555528,0.4266666667
street-art762,street,4,0.3100537588,0.5833333333
street-art767,street,1,0.1738773514,0.4033333333
street-art767,street,2,0.1709775814,0.2966666667
street-art767,street,3,0.08386497084,0.7033333333
street-art767,street,4,0.09,0.9
street-art793,street,1,0.1379613472,0.2433333333
street-art793,street,2,0.04932882862,0.2333333333
street-art793,street,3,0.1159022577,0.3566666667
street-art793,street,4,0.08544003745,0.53
street-art862,street,1,0.2731910199,0.2866666667
street-art862,street,2,0.2751363298,0.38
street-art862,street,3,0.2797022226,0.4666666667
street-art862,street,4,0.2066397832,0.72
street-artc27,street,1,0.03,0.11
street-artc27,street,2,0.07371114796,0.1933333333
street-artc27,street,3,0.1662327685,0.4233333333
street-artc27,street,4,0.07505553499,0.7766666667
street-bost136,street,1,0.07810249676,0.15
street-bost136,street,2,0.1059874206,0.2366666667
street-bost136,street,3,0.2793444707,0.5133333333
street-bost136,street,4,0.2478574859,0.6566666667
street-bost137,street,1,0.04358898944,0.14
street-bost137,street,2,0.1201388086,0.2933333333
street-bost137,street,3,0.1946792233,0.58
street-bost137,street,4,0.1652271164,0.82
street-bost45,street,1,0.05507570547,0.1566666667
street-bost45,street,2,0.1193035345,0.2533333333
street-bost45,street,3,0.1569500982,0.6266666667
street-bost45,street,4,0.00577350269,0.9166666667
street-bost64,street,1,0.08082903769,0.2666666667
street-bost64,street,2,0.0608276253,0.38
street-bost64,street,3,0.1484362939,0.6966666667
street-bost64,street,4,0.08082903769,0.8833333333
street-bost76,street,1,0.02081665999,0.1333333333
street-bost76,street,2,0.01732050808,0.21
street-bost76,street,3,0.16,0.44
street-bost76,street,4,0.1517673658,0.5433333333
street-boston1,street,1,0.130511813,0.2366666667
street-boston1,street,2,0.1803699901,0.3866666667
street-boston1,street,3,0.2829016319,0.6533333333
street-boston1,street,4,0.07571877794,0.9166666667
street-boston263,street,1,0.1258305739,0.1666666667
street-boston263,street,2,0.08082903769,0.2133333333
street-boston263,street,3,0.1352774926,0.51
street-boston263,street,4,0.08386497084,0.8033333333
street-boston271,street,1,0.05,0.13
street-boston271,street,2,0.06506407099,0.1833333333
street-boston271,street,3,0.2264950331,0.51
street-boston271,street,4,0.2206807649,0.7
street-boston272,street,1,0.03055050463,0.1666666667
street-boston272,street,2,0.05131601439,0.2566666667
street-boston272,street,3,0.1601041328,0.4866666667
street-boston272,street,4,0.2154839515,0.6933333333
street-boston396,street,1,0.1026320288,0.2366666667
street-boston396,street,2,0.07234178138,0.3466666667
street-boston396,street,3,0.08082903769,0.6733333333
street-boston396,street,4,0.09539392014,0.89
street-gre121,street,1,0.01154700538,0.1133333333
street-gre121,street,2,0.05033222957,0.1933333333
street-gre121,street,3,0.03785938897,0.5166666667
street-gre121,street,4,0.05,0.85
street-gre122,street,1,0.04932882862,0.1666666667
street-gre122,street,2,0.04041451884,0.2966666667
street-gre122,street,3,0.3800438571,0.4733333333
street-gre122,street,4,0.25,0.73
street-gre128,street,1,0.06110100927,0.1333333333
street-gre128,street,2,0.1530795,0.2833333333
street-gre128,street,3,0.100166528,0.6133333333
street-gre128,street,4,0.1058300524,0.78
street-gre130,street,1,0.07371114796,0.1666666667
street-gre130,street,2,0.1106044002,0.2733333333
street-gre130,street,3,0.1913983629,0.4366666667
street-gre130,street,4,0.3156474827,0.6033333333
street-gre179,street,1,0.04041451884,0.06333333333
street-gre179,street,2,0.03605551275,0.19
street-gre179,street,3,0.05033222957,0.3133333333
street-gre179,street,4,0.2165640783,0.82
street-gre193,street,1,0.02645751311,0.15
street-gre193,street,2,0.04,0.25
street-gre193,street,3,0.1258305739,0.4333333333
street-gre193,street,4,0.233023604,0.69
street-gre2,street,1,0.05507570547,0.1566666667
street-gre2,street,2,0.1379613472,0.2533333333
street-gre2,street,3,0.2396525262,0.4433333333
street-gre2,street,4,0.2424871131,0.64
street-gre211,street,1,0.07767453465,0.08333333333
street-gre211,street,2,0.07637626158,0.2233333333
street-gre211,street,3,0.1242309677,0.6566666667
street-gre211,street,4,0.05507570547,0.9133333333
street-gre214,street,1,0.04509249753,0.09666666667
street-gre214,street,2,0.03511884584,0.2166666667
street-gre214,street,3,0.08717797887,0.39
street-gre214,street,4,0.1594783162,0.7066666667
street-gre295,street,1,0.1537313674,0.1733333333
street-gre295,street,2,0.1858314649,0.2866666667
street-gre295,street,3,0.1307669683,0.55
street-gre295,street,4,0.130128142,0.7633333333
street-gre600,street,1,0.1167618659,0.2166666667
street-gre600,street,2,0.05859465277,0.4566666667
street-gre600,street,3,0.1357694124,0.7566666667
street-gre600,street,4,0.07637626158,0.8966666667
street-gre653,street,1,0.06244997998,0.2
street-gre653,street,2,0.150443788,0.3566666667
street-gre653,street,3,0.2571640203,0.5833333333
street-gre653,street,4,0.2715388247,0.7433333333
street-gre91,street,1,0.07637626158,0.2066666667
street-gre91,street,2,0.1,0.4
street-gre91,street,3,0.1058300524,0.63
street-gre91,street,4,0.08504900548,0.8066666667
street-hexp21,street,1,0.1228820573,0.24
street-hexp21,street,2,0.130511813,0.4666666667
street-hexp21,street,3,0.03055050463,0.7266666667
street-hexp21,street,4,0.04582575695,0.91
street-hexp22,street,1,0.2103172207,0.3866666667
street-hexp22,street,2,0.3290896534,0.36
street-hexp22,street,3,0.07637626158,0.7566666667
street-hexp22,street,4,0.07549834435,0.93
street-hexp23,street,1,0.0608276253,0.17
street-hexp23,street,2,0.08717797887,0.26
street-hexp23,street,3,0.174737899,0.4966666667
street-hexp23,street,4,0.1289702808,0.7566666667
street-hexp28,street,1,0.1078579312,0.2766666667
street-hexp28,street,2,0.03,0.39
street-hexp28,street,3,0.19,0.6
street-hexp28,street,4,0.2040424792,0.7766666667
street-hexp30,street,1,0.03785938897,0.1466666667
street-hexp30,street,2,0.1069267662,0.2166666667
street-hexp30,street,3,0.261023626,0.3766666667
street-hexp30,street,4,0.2926317367,0.5533333333
street-hexp4,street,1,0.1113552873,0.2
street-hexp4,street,2,0.150443788,0.3233333333
street-hexp4,street,3,0.2170253441,0.57
street-hexp4,street,4,0.215019379,0.7966666667
street-par107,street,1,0.00577350269,0.05666666667
street-par107,street,2,0.09865765725,0.1266666667
street-par107,street,3,0.211266025,0.5033333333
street-par107,street,4,0.200748599,0.64
street-par113,street,1,0.1594783162,0.2366666667
street-par113,street,2,0.09643650761,0.24
street-par113,street,3,0.1331665624,0.4466666667
street-par113,street,4,0.1777638883,0.63
street-par119,street,1,0.05507570547,0.1266666667
street-par119,street,2,0.3178574104,0.4366666667
street-par119,street,3,0.295014124,0.7366666667
street-par119,street,4,0.2688865932,0.82
street-par120,street,1,0.1212435565,0.13
street-par120,street,2,0.1537313674,0.3366666667
street-par120,street,3,0.174737899,0.5633333333
street-par120,street,4,0.1069267662,0.8166666667
street-par124,street,1,0.1216552506,0.16
street-par124,street,2,0.2081665999,0.2966666667
street-par124,street,3,0.1890326251,0.6366666667
street-par124,street,4,0.1150362262,0.8033333333
street-par134,street,1,0.1903505538,0.2933333333
street-par134,street,2,0.07637626158,0.2733333333
street-par134,street,3,0.2159475245,0.7233333333
street-par134,street,4,0.05567764363,0.95
street-par14,street,1,0.05507570547,0.1633333333
street-par14,street,2,0.1021436896,0.3233333333
street-par14,street,3,0.04041451884,0.7266666667
street-par14,street,4,0.08660254038,0.85
street-par141,street,1,0.08082903769,0.1733333333
street-par141,street,2,0.130511813,0.3233333333
street-par141,street,3,0.233023604,0.66
street-par141,street,4,0.1550268794,0.8766666667
street-par143,street,1,0.08504900548,0.09666666667
street-par143,street,2,0.03511884584,0.2033333333
street-par143,street,3,0.305122926,0.66
street-par143,street,4,0.200748599,0.82
street-par146,street,1,0.06557438524,0.1
street-par146,street,2,0.09291573243,0.1666666667
street-par146,street,3,0.2802379941,0.4266666667
street-par146,street,4,0.2236813209,0.6966666667
street-par150,street,1,0.09609023537,0.1333333333
street-par150,street,2,0.1907878403,0.22
street-par150,street,3,0.2302896727,0.5233333333
street-par150,street,4,0.155241747,0.71
street-par155,street,1,0.1331665624,0.1666666667
street-par155,street,2,0.2463736999,0.28
street-par155,street,3,0.1417744688,0.44
street-par155,street,4,0.1721433511,0.7033333333
street-par162,street,1,0.100166528,0.1966666667
street-par162,street,2,0.1153256259,0.31
street-par162,street,3,0.1513274595,0.56
street-par162,street,4,0.09712534856,0.8566666667
street-par165,street,1,0.07371114796,0.09666666667
street-par165,street,2,0.3278719262,0.4
street-par165,street,3,0.3501904244,0.6033333333
street-par165,street,4,0.3350124376,0.7466666667
street-par22,street,1,0.1652271164,0.26
street-par22,street,2,0.211266025,0.4433333333
street-par22,street,3,0.1497776129,0.6766666667
street-par22,street,4,0.100166528,0.8966666667
street-par33,street,1,0.1709775814,0.2966666667
street-par33,street,2,0.1650252506,0.4333333333
street-par33,street,3,0.1053565375,0.7
street-par33,street,4,0.1126942767,0.83
street-par42,street,1,0.08020806277,0.1366666667
street-par42,street,2,0.1686218649,0.2966666667
street-par42,street,3,0.240208243,0.58
street-par42,street,4,0.2457641145,0.69
street-par49,street,1,0.1014889157,0.18
street-par49,street,2,0.1664331698,0.34
street-par49,street,3,0.2042057786,0.57
street-par49,street,4,0.01732050808,0.93
street-par5,street,1,0.07549834435,0.08
street-par5,street,2,0.1026320288,0.1866666667
street-par5,street,3,0.06658328118,0.7433333333
street-par5,street,4,0.04358898944,0.88
street-par80,street,1,0.00577350269,0.1533333333
street-par80,street,2,0.0608276253,0.23
street-par80,street,3,0.2029778313,0.67
street-par80,street,4,0.2064784089,0.8366666667
street-par81,street,1,0.04041451884,0.06333333333
street-par81,street,2,0.1178982612,0.17
street-par81,street,3,0.2478574859,0.5833333333
street-par81,street,4,0.1058300524,0.77
street-par85,street,1,0.07637626158,0.1833333333
street-par85,street,2,0.1844812547,0.3466666667
street-par85,street,3,0.2718455444,0.55
street-par85,street,4,0.238117618,0.71
street-par88,street,1,0.07767453465,0.1633333333
street-par88,street,2,0.1761628035,0.3033333333
street-par88,street,3,0.1817507451,0.6466666667
street-par88,street,4,0.15,0.8
street-par91,street,1,0.03464101615,0.09
street-par91,street,2,0.0608276253,0.23
street-par91,street,3,0.2600640947,0.5766666667
street-par91,street,4,0.26,0.7
street-street27,street,1,0.01154700538,0.1433333333
street-street27,street,2,0.05507570547,0.2233333333
street-street27,street,3,0.1342882472,0.4433333333
street-street27,street,4,0.2868797658,0.71
street-street3,street,1,0.09609023537,0.2033333333
street-street3,street,2,0.100166528,0.4133333333
street-street3,street,3,0.03214550254,0.6133333333
street-street3,street,4,0.118462371,0.8166666667
street-street48,street,1,0.06027713773,0.09333333333
street-street48,street,2,0,0.2
street-street48,street,3,0.1266227994,0.6733333333
street-street48,street,4,0.09712534856,0.8566666667
street-street56,street,1,0.09237604307,0.1833333333
street-street56,street,2,0.100166528,0.3266666667
street-street56,street,3,0.3234707612,0.6133333333
street-street56,street,4,0.262741952,0.7433333333
street-urb798,street,1,0.09073771726,0.1466666667
street-urb798,street,2,0.09539392014,0.24
street-urb798,street,3,0.1159022577,0.4233333333
street-urb798,street,4,0.08,0.6
street-urb805,street,1,0.04582575695,0.17
street-urb805,street,2,0.05291502622,0.33
street-urb805,street,3,0.1539480432,0.57
street-urb805,street,4,0.1242309677,0.7833333333
street-urb848,street,1,0.02516611478,0.1166666667
street-urb848,street,2,0.05507570547,0.2266666667
street-urb848,street,3,0.2850146195,0.5633333333
street-urb848,street,4,0.2281081615,0.7066666667
street-urb866,street,1,0.2307234997,0.2866666667
street-urb866,street,2,0.2551470164,0.39
street-urb866,street,3,0.1852025918,0.69
street-urb866,street,4,0.07023769169,0.8833333333
street-urb983,street,1,0.04041451884,0.1733333333
street-urb983,street,2,0.1137248141,0.2933333333
street-urb983,street,3,0.1715614564,0.6266666667
street-urb983,street,4,0.1386842938,0.8833333333
street-urban997,street,1,0.02516611478,0.1266666667
street-urban997,street,2,0.09291573243,0.2166666667
street-urban997,street,3,0.1652271164,0.44
street-urban997,street,4,0.07767453465,0.7866666667
tallbuilding-a223039,tallbuilding,1,0.2042057786,0.27
tallbuilding-a223039,tallbuilding,2,0.100166528,0.2633333333
tallbuilding-a223039,tallbuilding,3,0.3165964835,0.5533333333
tallbuilding-a223039,tallbuilding,4,0.3296968304,0.68
tallbuilding-a462003,tallbuilding,1,0.2214347157,0.3066666667
tallbuilding-a462003,tallbuilding,2,0.1844812547,0.4166666667
tallbuilding-a462003,tallbuilding,3,0.18734994,0.63
tallbuilding-a462003,tallbuilding,4,0.09018499506,0.8066666667
tallbuilding-a462057,tallbuilding,1,0.06658328118,0.1833333333
tallbuilding-a462057,tallbuilding,2,0.03511884584,0.3733333333
tallbuilding-a462057,tallbuilding,3,0.0692820323,0.62
tallbuilding-a462057,tallbuilding,4,0.1331665624,0.8433333333
tallbuilding-a484066,tallbuilding,1,0.1322875656,0.2
tallbuilding-a484066,tallbuilding,2,0.14,0.35
tallbuilding-a484066,tallbuilding,3,0.2230097158,0.5633333333
tallbuilding-a484066,tallbuilding,4,0.2926317367,0.7466666667
tallbuilding-a487045,tallbuilding,1,0.04725815626,0.2033333333
tallbuilding-a487045,tallbuilding,2,0.07023769169,0.2566666667
tallbuilding-a487045,tallbuilding,3,0.08660254038,0.56
tallbuilding-a487045,tallbuilding,4,0.1550268794,0.7266666667
tallbuilding-a487056,tallbuilding,1,0.2236813209,0.2833333333
tallbuilding-a487056,tallbuilding,2,0.09539392014,0.33
tallbuilding-a487056,tallbuilding,3,0.15011107,0.5133333333
tallbuilding-a487056,tallbuilding,4,0.181934054,0.69
tallbuilding-a487061,tallbuilding,1,0.1985782801,0.3166666667
tallbuilding-a487061,tallbuilding,2,0.1228820573,0.32
tallbuilding-a487061,tallbuilding,3,0.2055075019,0.5166666667
tallbuilding-a487061,tallbuilding,4,0.2914332399,0.6933333333
tallbuilding-a487062,tallbuilding,1,0.03464101615,0.16
tallbuilding-a487062,tallbuilding,2,0.09291573243,0.2933333333
tallbuilding-a487062,tallbuilding,3,0.1509966887,0.84
tallbuilding-a487062,tallbuilding,4,0.13,0.9
tallbuilding-a487066,tallbuilding,1,0.04358898944,0.12
tallbuilding-a487066,tallbuilding,2,0.1619670748,0.2633333333
tallbuilding-a487066,tallbuilding,3,0.2345918441,0.4733333333
tallbuilding-a487066,tallbuilding,4,0.2055075019,0.6366666667
tallbuilding-a487074,tallbuilding,1,0.03511884584,0.1033333333
tallbuilding-a487074,tallbuilding,2,0.1039230485,0.21
tallbuilding-a487074,tallbuilding,3,0.1307669683,0.6
tallbuilding-a487074,tallbuilding,4,0.1014889157,0.86
tallbuilding-a487082,tallbuilding,1,0.03214550254,0.1433333333
tallbuilding-a487082,tallbuilding,2,0.09073771726,0.2466666667
tallbuilding-a487082,tallbuilding,3,0.1755942292,0.5833333333
tallbuilding-a487082,tallbuilding,4,0.07810249676,0.75
tallbuilding-a588087,tallbuilding,1,0.04509249753,0.1466666667
tallbuilding-a588087,tallbuilding,2,0.1607275127,0.4333333333
tallbuilding-a588087,tallbuilding,3,0.1,0.7
tallbuilding-a588087,tallbuilding,4,0.03511884584,0.8966666667
tallbuilding-a803053,tallbuilding,1,0.0608276253,0.18
